episode,seed_0,seed_1,seed_2,seed_3,seed_4,mean,std
147,-69.19980963547893,-82.39540696224674,-22.380712942688994,-20.623132519861297,-78.19528476415859,-54.5588693648869,27.331220522653076
148,-74.71776094309821,-22.62395047357194,-73.25154792216729,-81.02550447189395,-19.80943050616193,-54.285638863378665,27.141367637802283
149,-20.605977198840556,-78.16947947755257,-21.51755429112557,-20.675570570419534,-18.967270136069466,-31.98717033480154,23.10593077749165
150,-16.89444043054231,-21.470356320840033,-21.100393521405294,-77.86485974683431,-23.810095465390933,-32.228029097002576,22.927069838259424
151,-125.82361611306293,-130.3437881392861,-23.443447874022283,-24.43670694413168,-20.058282075247984,-64.82116822915019,51.6938077522118
152,-15.081422118644996,-22.43182084518465,-18.31203544594746,-78.55912424149481,-25.572274492487754,-31.99133542875194,23.55510999108268
153,-74.8570543331683,-23.432074073745884,-127.51926168865653,-74.5071738290984,-25.282042796300512,-65.11952134419393,38.474779063499
154,-16.37360833932723,-79.07715497184084,-76.49447277321563,-26.485629572422678,-128.6863366875096,-65.42344046886319,40.5788734770365
155,-18.053568507907563,-21.490263866045204,-21.026771669791056,-295.0981849374305,-21.400282597618588,-75.41381431575857,109.84951688935259
156,-74.01815864751339,-17.513083209633812,-76.85723827058283,-79.87010270469219,-73.99026551824366,-64.44976967013318,23.568451847795792
157,-19.014372097104673,-22.928078567962473,-76.24529734295513,-185.9165977467282,-76.03131706486707,-76.02713256392352,60.242354805994346
158,-20.532936237243142,-20.25638279354485,-21.940538575473884,-73.70372112262656,-23.078724346582664,-31.902460615094224,20.925299547114903
159,-70.49338886451291,-21.547543991639973,-20.3682161696972,-25.922630630559045,-20.552293974654084,-31.77681472621264,19.46293169755977
160,-73.02630012322646,-72.92339883054468,-78.92316345601712,-26.200055530165233,-73.50837558416299,-64.91625870482329,19.487684861161963
161,-17.472858908703305,-21.252068285541153,-20.72425411708339,-75.00940155330872,-23.79424196152359,-31.650564965232036,21.77260146323071
162,-21.83980213260282,-20.90136970440927,-20.994488623736924,-74.16006038009442,-72.34112479391165,-42.04736912695101,25.485915344837196
163,-124.43869326190402,-26.256596382990917,-19.799471379965688,-26.68382955305238,-24.062357325919074,-44.248189580766415,40.16946276736831
164,-73.15256817286706,-24.43421890209511,-73.99488197409812,-23.367145799492736,-19.982830327324127,-42.98632903517543,25.019138406850544
165,-20.778623659923454,-78.78330265500381,-22.943627358894368,-131.8052294832817,-22.24210892308778,-55.31057841603822,44.12708809726278
