episode,seed_0,seed_1,seed_2,seed_3,seed_4,mean,std
175,-1019.6490394816569,-1444.9957520116782,-1348.5615810938632,-1230.1907910651164,-970.8737646579473,-1202.8541856620525,183.29730742646333
176,-1233.8416927153678,-1415.4945091869133,-1282.4672840373798,-926.6567746364814,-663.8925999536468,-1104.470572105958,272.3535576635006
177,-916.5786077759974,-1343.8555290075599,-1128.5416607194277,-1587.1399039879705,-1330.4575827289505,-1261.3146568439813,225.48944253813494
178,-1328.695482557955,-1304.1198126950499,-986.7198546477726,-1401.9539628355224,-919.776622627917,-1188.2531470728434,195.71023713146514
179,-1280.8345010291225,-1301.8095233129259,-1244.2741833852942,-1429.02910794572,-916.5726979653946,-1234.5040027276914,170.6999330475159
180,-717.9535565004675,-1132.9992757636833,-1093.3351683341218,-1180.5058134027934,-603.0745650753283,-945.5736758152786,237.17988238187493
181,-814.5079849273585,-676.7738260312441,-828.7653364567606,-1393.4246939871734,-1175.020256467146,-977.6984195739366,265.00265461243276
182,-812.1493674017063,-1246.1512995395872,-868.3485481575012,-1163.478072613691,-1344.0273956775377,-1086.8309366780045,210.04394710874317
183,-757.1034774119655,-1191.5672921792482,-730.6856003204111,-1012.0691837378929,-771.634668705713,-892.6120444710461,180.47854097528156
184,-767.9915043688576,-1141.3514247808328,-930.0128101030145,-1493.4292757220994,-912.5872124814114,-1049.0744454912433,252.10248457415665
185,-1078.3576349600814,-1201.5119404636796,-876.4218969211382,-1181.2954287399432,-927.956558660332,-1053.108691949035,131.12906068901682
186,-864.1834087584002,-1250.1249590036402,-878.8466227465216,-1143.747720529143,-1126.2232799343535,-1052.6251981944117,153.90610678117315
187,-1070.1160594547832,-1143.2471906387846,-674.2517901607433,-1439.7104564839967,-858.6742951202164,-1037.199958371705,259.9796036306314
188,-818.4513414770339,-1137.2643482310223,-1124.5695395838604,-958.3863569979621,-1184.210942031946,-1044.576505664365,136.4177620846223
189,-928.3067598721424,-825.5164310223441,-876.3090608879147,-1182.9276263416568,-1279.844845407203,-1018.5809447062522,179.4063997692004
190,-1114.2832757129659,-1254.3725861814244,-1086.7075171987963,-1069.6023234260094,-1283.5815034669772,-1161.7094411972346,89.21603994839953
191,-973.3594874181251,-929.5898495716868,-1127.2868060600658,-1443.081153866149,-1016.855369016076,-1098.0345331864205,184.6187428629957
192,-922.9243950119167,-611.8260394109024,-667.8695955025981,-1480.3648977408113,-968.6337916955351,-930.3237438723529,308.02293707463565
193,-1169.6682667931539,-986.4998497262466,-1227.7752955248598,-1222.8787261129812,-1125.1269276308362,-1146.3898131576157,88.35490666161542
194,-1013.3828636393445,-768.4548384246265,-1029.838882362855,-964.162695518543,-987.7273287648579,-952.7133217420453,94.80232374494346
195,-1064.0958253411109,-887.1287372546684,-988.639985710507,-1129.1389272979754,-1185.8798542820823,-1050.976665977269,105.08313575959858
196,-1031.1144602336099,-1150.0795854582434,-990.9324319891925,-1014.9249739205882,-1120.3659265626975,-1061.4834756328662,62.26368868115396
197,-915.9016473643966,-1367.8446907355549,-815.2172141020777,-1476.3536919597054,-1123.9268013460487,-1139.8488091015568,253.38080917166653
198,-860.1652547858095,-995.3104179136529,-928.2579565299085,-561.6203562663296,-1069.0163578933089,-882.8740686778019,174.96869417526233
199,-1064.8885222778683,-718.9850224118264,-626.6034380062583,-865.003820966015,-1074.4798996164548,-869.9921406556847,179.92550503207136
200,-1174.313574142799,-1523.5290001641692,-891.6809938727968,-1072.01943171802,-1489.6131306843477,-1230.2312261164266,243.3419701242948
