episode,seed_0,seed_1,seed_2,seed_3,seed_4,mean,std
208,-995.8954819126893,-1159.6475722126868,-835.6959442705992,-889.7339524293891,-761.5083773337016,-928.4962656318133,138.5445432322265
209,-1317.8371600883813,-883.5501902579597,-926.611095104144,-777.8789137576656,-1034.1703856091192,-988.0095489634539,184.25715047708144
210,-1052.8880043641147,-1187.4593974110517,-1340.9690469011955,-605.2266118065512,-1013.240026929768,-1039.956617482536,245.86041875977136
211,-847.2791561678887,-720.1878628668023,-1057.2516948631212,-1042.5996687486445,-1150.1535013329005,-963.4943767958715,156.58464030993207
212,-1160.7177654669142,-835.7055753928648,-1400.3197728248524,-669.8170154793734,-877.33514676307,-988.779055185415,259.4288727501761
213,-844.1048773731,-1045.9674178174096,-1438.7154185845807,-511.99464186413644,-838.5116830423768,-935.8588077363207,304.15284138787433
214,-1361.076575174128,-833.3054783283932,-884.2625344528238,-1125.865917351257,-765.3367831424534,-993.969457689811,220.1298411937454
215,-946.8413223950259,-896.0125220970949,-1156.6204441099044,-1069.8347093750876,-1032.2939020467045,-1020.3205800047635,91.67808567237381
216,-951.5701148711998,-1003.2349294704126,-1355.866102160603,-669.0057431220187,-986.8361384112519,-993.3026056070972,218.40458378390892
217,-830.9046159113354,-941.4898097573285,-1208.163387240689,-1171.7762178363698,-986.0312612987489,-1027.6730584088943,142.28274030001324
218,-1472.3535020374325,-944.9433359083276,-1196.8560316848805,-967.2343756399048,-1192.698333542852,-1154.8171157626796,191.45020322954647
219,-946.659896239804,-635.1699700557384,-1312.4085448185467,-713.0874116414225,-1033.6986745872464,-928.2048994685516,241.3408245696832
220,-995.7806812269846,-931.0852561469007,-995.5818196847034,-861.2568187624074,-874.3072745175158,-931.6023700677024,57.34756763091178
221,-621.4557463630001,-783.0067372936379,-1623.5033486768177,-1240.9487380431635,-985.5613725503379,-1050.8951885853917,353.3981949739589
222,-1003.134155251133,-890.520411460417,-1631.851102864444,-729.0737045908261,-1349.259574335608,-1120.7677897004855,326.7079527928496
223,-1161.0544949669688,-991.7139047924251,-1052.2656499309737,-763.1409503580281,-869.1167366312242,-967.458347335924,139.05160921210015
224,-1003.7228742930643,-1210.216531143556,-1418.8994969275655,-874.6063067621259,-1034.1412229185144,-1108.3172864089652,188.63067990992124
225,-1219.00943898787,-940.5585660067362,-1423.641799946883,-935.8550867211859,-1101.2273526939211,-1124.0584488713193,183.51013391873997
226,-951.8147527607131,-789.5068673419036,-924.1841306389272,-1082.1372150376794,-1095.8913746791175,-968.7068680916682,112.62557462986909
227,-1217.9123731133336,-882.5730281710523,-1089.8502379786603,-925.4144331517305,-731.2024101801734,-969.3904965189902,168.80663724621655
228,-951.1235373606208,-1044.4092301798664,-837.8051093700681,-776.08217869257,-777.2964243168461,-877.3432959839944,105.05332835521283
229,-1265.011782081451,-728.4577302845167,-1247.4465275573602,-407.1905275208029,-988.180635838203,-927.2574406564667,325.66903482383276
230,-621.9084907402449,-724.9844276881174,-1292.9559935099583,-451.4430783871031,-784.4300788581803,-775.1444138367208,282.48712626528925
231,-1582.9542483723333,-1249.5421603015834,-942.883984570451,-710.7349010110975,-1040.5797582468185,-1105.3390105004569,295.0283590735761
232,-891.633204011375,-734.1285828177212,-1059.3546771397394,-1034.9071501523117,-1042.000569637054,-952.4048367516403,124.58732664610739
233,-1150.7820189048623,-1106.889915022792,-1055.1684179040192,-887.4738739446013,-1193.582751754435,-1078.779395506142,106.1222601841173
234,-988.4181947906976,-1099.3495096192487,-1296.424713993538,-1031.4010554606723,-765.9633481884867,-1036.3113644105285,171.486838613381
235,-945.6240733438535,-777.0859397790355,-1547.0313459175989,-1082.393352150662,-935.3872552126227,-1057.5043932807544,263.1807014562327
236,-1250.839154462386,-989.4263922589303,-1247.5616100677905,-927.9067195046002,-791.6013319493794,-1041.4670416486174,181.30013877206153
237,-1266.2309330000055,-943.9400693286284,-982.2910786221339,-1529.724756829128,-1250.7886328174773,-1194.5950941194747,213.77662850770292
238,-1470.096665473898,-990.1320221902275,-1334.7753253538415,-872.575866846999,-725.2244224092129,-1078.5608604548356,280.72842895390056
239,-928.6136703345749,-1154.7909014315026,-1253.1399391517775,-780.7835721355435,-562.1644430276652,-935.8985052162128,249.9387401145293
240,-1153.6529308313277,-780.201289393831,-928.6209844993608,-882.7153716359207,-1187.0044191574082,-986.4389991035698,158.00157802969346
241,-1146.419402682012,-940.3717228588404,-1086.8040546355649,-920.8447412010249,-1191.2173911868797,-1057.1314625128646,108.6634643855137
242,-999.2139070003938,-720.4283761875231,-1262.5578867845913,-762.8667126860281,-1337.7202914753802,-1016.5574348267834,251.4016717058461
243,-1218.2281221858786,-1437.545120119049,-999.1866337911413,-874.3440366513811,-982.1824543684037,-1102.2972734231707,201.42151440483522
244,-1251.7912987097745,-997.681629349192,-1100.7029745520313,-773.9403845194812,-1049.5695638242612,-1034.737170190948,155.6098059099166
245,-1317.2165361669342,-996.0146880759924,-946.8468605021651,-617.6940177667419,-1199.5783920658607,-1015.4700989155388,240.10841242905408
246,-990.815668110219,-1099.322984276378,-1019.841097299382,-915.3009599437187,-1086.528609970272,-1022.361863919994,67.08791134002044
247,-745.5501121387114,-1484.0959497248487,-868.9485076691437,-1083.8549649689685,-1029.821178862717,-1042.4541426728779,251.06864173888138
248,-1042.2199402887566,-942.3174055431184,-964.2882591540509,-1284.092853249805,-1246.1592218962285,-1095.815536026392,142.67807159305133
249,-1303.5472933295089,-944.883411402334,-1499.2720044229832,-813.544595393801,-982.8889542425061,-1108.8272517582268,253.09795897809715
250,-1359.8139829410277,-931.1379407323966,-1138.6655778480072,-819.6839504767714,-865.1328164331032,-1022.8868536862612,200.75867232427674
251,-1645.5847639506155,-996.1154358274594,-1431.0496909062792,-1382.8922659473535,-977.8094903848471,-1286.690329403311,260.28476501200214
252,-1471.6133096059307,-1050.5420492748317,-1437.9931238030722,-720.3932242294737,-1156.5931036708423,-1167.42696211683,275.44654653737683
253,-836.4208170720326,-1039.8967336966564,-1345.5187068049622,-1246.2410113341007,-674.1025990136445,-1028.435973584279,249.21228054142506
254,-1052.5698942277756,-1107.03072405881,-1201.0172220361762,-974.4215023468973,-1088.0320888377996,-1084.6142863014916,73.8012387465088
255,-1260.5120078235288,-626.6224004966882,-889.107359734166,-1125.0858461800933,-1239.5588549137524,-1028.1772938296458,240.26636474571168
256,-1273.8129029441088,-829.2575543584495,-1090.8645320059059,-918.2688846698725,-1154.5173913916124,-1053.3442530739899,160.44338846736943
257,-1214.4102875296203,-871.0676483962985,-1128.9019293612191,-815.5252107806901,-1022.7931147135821,-1010.539638156282,150.46998647914356
258,-1156.738268390096,-514.7029803213811,-971.3903265887199,-985.1185051745913,-1228.1700548679012,-971.2240270685379,248.61268882962275
259,-1177.2994634987406,-727.8809414188767,-984.927492562896,-1015.2919533328488,-879.7625979188052,-957.0324897464334,149.11130358861251
260,-1094.4801511598241,-459.28994355523065,-945.6282300201863,-1173.8005911881194,-1470.401167243941,-1028.72001663346,332.1475155225754
261,-938.4181577737575,-940.0460559753528,-712.9475995201284,-974.6723072447702,-879.0405919536829,-889.0249424935384,93.25366779891434
262,-1137.134881767377,-984.0260322511076,-1139.1672598245082,-1210.12131905885,-1090.8498676130746,-1112.2598721029835,74.59482876917204
263,-1211.933880168752,-676.2644171703939,-838.7503858081147,-1124.1253772524688,-671.9277098662609,-904.600354053198,225.0578635943333
264,-1047.3230106321923,-938.9187211490193,-1281.8681969944423,-969.0571812441196,-955.7721680894771,-1038.5878556218502,127.1916008067078
265,-1401.9300250586246,-838.6581288607669,-1282.9486874622903,-975.0473241507248,-1204.6753265532482,-1140.651898417131,205.54257313411813
266,-1162.407171581192,-784.3094020010343,-1029.6897646154764,-626.8834021776431,-1147.497281777532,-950.1574044305755,210.86964106095573
267,-1539.1021443554628,-1265.9765785292848,-1186.5385987881011,-929.967976887279,-1053.1439275480466,-1194.945845221635,206.82391528217227
268,-893.665501053746,-727.9387730328467,-1091.4268021925002,-1027.4499570579953,-785.7693869588792,-905.2500840591936,138.16202075583658
269,-1059.4911648956868,-1092.2570964432412,-1030.6703151952156,-396.50090307735996,-1050.34656732972,-925.8532093882447,265.42360212202976
270,-1001.026719049739,-943.0096470119229,-1290.3859073631374,-938.3191516451482,-1152.5832936298152,-1065.0649437399527,136.74200796398014
271,-1158.9811827870656,-1198.1279328098587,-1195.7467437443888,-1135.931056622157,-1408.6619228082031,-1219.4897677543347,97.41612853102784
272,-1050.125804282155,-620.7231432740919,-1232.8268938875035,-726.7905384394566,-1200.3915177252372,-966.171579521689,248.85749051304836
273,-1413.7933377160525,-721.7959450818773,-1260.4969338617364,-1186.4119905203452,-977.2483501273523,-1111.949311461473,240.4516172374968
274,-888.6942954970115,-894.3105361996647,-1157.8329174472524,-893.1059915205416,-985.7479258808012,-963.9383333090543,103.53519603118691
275,-1103.0069619709404,-793.7569077152618,-1044.6165707511386,-1075.847383623218,-1030.349120079912,-1009.5153888280942,110.77767580574037
276,-1532.893677808374,-879.4621107486286,-1308.8628873687182,-826.9799113958035,-1211.6785540136723,-1151.9754282670394,265.767735096729
277,-1217.489032905901,-1200.4881643490373,-939.6740818941998,-983.7809249594759,-1097.019964558865,-1087.6904337334959,111.68175406039151
278,-949.5690501356335,-934.5257897054445,-1162.0559054252424,-722.676862107462,-1034.9968337891567,-960.7648882325877,143.8945451432652
279,-1433.4844268072475,-728.616161788645,-1046.1015497558049,-837.2700116026189,-619.4706928406328,-932.98856855899,287.23308717094403
280,-1112.180779520469,-1035.0094034890863,-1092.297198675758,-939.4019002481864,-770.1344200495672,-989.8047403966133,125.15554838476112
281,-948.3663104804867,-1147.5196640635368,-1190.3911451319184,-772.5362746201741,-1309.0793270451577,-1073.5785442682547,190.19865573165242
282,-1741.9871475175757,-1045.1040946445032,-983.6923013728743,-817.7067466824698,-986.4612545958314,-1114.990308962651,322.5354304646424
283,-1255.221672559777,-818.3939867636013,-1433.511155746005,-1124.535139721112,-1159.186141202361,-1158.1696191985714,200.90388484706597
284,-1220.2003427366735,-984.8440561409693,-1092.8798322753007,-1378.1144868302315,-831.5129145006341,-1101.5103264967618,188.24520605989338
285,-946.9977747562898,-1046.86067803964,-1259.836537684963,-866.3822484991497,-935.1892273162529,-1011.053293259259,137.08643160857346
286,-1002.084096945108,-1007.618527085005,-1561.8294932503754,-877.7826231811937,-1246.759289430417,-1139.21480597842,242.75015468568677
287,-1266.250878874115,-1041.843457631389,-1132.6429735902955,-556.4920558810607,-941.342639150971,-987.7144010255663,240.67399803811074
288,-1585.4742140939861,-1027.6393808690989,-1252.4853013378724,-825.0878368534826,-680.0508161782572,-1074.1475098665394,320.2390660376165
289,-633.4557364161801,-939.3501899721166,-1105.4840885194687,-815.0915959834462,-993.8039475503635,-897.4371116883151,161.73667994684337
290,-677.7081196802376,-782.923143217012,-1209.732655578338,-924.9536911623968,-1160.550865930946,-951.173695113786,207.10900195978425
291,-1483.3830435607704,-1089.2641324687115,-1454.1023415723823,-813.3327977390313,-944.0218183764015,-1156.8208267434593,269.38839302549667
292,-1167.7414158449142,-1054.9520767622707,-1149.7938670075803,-1177.015190054339,-934.5266999084035,-1096.8058499155015,92.04279827207831
293,-1532.865967149674,-938.2322620796634,-980.8232967657136,-827.635455979024,-1396.3475014999092,-1135.180896694797,276.9695442339542
294,-1377.5364068401598,-883.6058321894526,-1040.943265629031,-969.2699246630843,-1157.326756827981,-1085.7364372299417,171.28926083690263
295,-895.1365511398623,-886.9573450814626,-1100.0282917141947,-1285.158957238615,-1110.1129617184213,-1055.4788213785112,149.55376358033072
296,-731.9246083778502,-614.827652513732,-1304.066774920206,-766.9027543761173,-951.6358661208699,-873.8715312617551,240.7530762851738
297,-1256.43892836507,-1258.2425157261407,-1403.8684601861935,-1431.9361059626947,-782.6008392743125,-1226.6173699028823,233.5011293560308
298,-1149.1056786812615,-1093.288246060664,-726.7903224581975,-864.1416695259966,-942.5338170352962,-955.1719467522831,153.16057229220968
299,-1064.4767772914645,-673.222859477583,-1306.9376847696,-604.5175774234789,-1527.9280912108813,-1035.4165980346015,356.0882013446834
300,-1001.6273690887423,-728.6280836126223,-1061.8857883375358,-1183.7803044104576,-996.4380384603638,-994.4719167819443,149.07065805915582
301,-897.3883402854749,-566.693840393443,-1008.3902562500563,-652.157147370536,-1373.5794794680094,-899.641812753504,285.8500396817437
302,-1414.3675663154636,-842.7637911560423,-1271.0308147496562,-1133.4763121872736,-999.236695854367,-1132.1750360525607,200.17328278296188
303,-741.1265168826541,-1268.794366627662,-955.7933082987882,-758.9180816382551,-1106.6688250984525,-966.2602197091622,202.49789585165175
304,-1042.7191278540058,-1109.1320332097398,-887.0056646359053,-972.4830902911339,-1204.7717086564471,-1043.2223249294464,109.4077058583587
305,-737.3750183006589,-1034.4034708343972,-896.2362862904887,-510.1622929840362,-1054.053230564892,-846.4460597948946,202.9241514888827
306,-950.9601125040323,-887.1547316663319,-1467.250068318081,-912.4702478815242,-994.5711809237014,-1042.481268258734,215.46657759954255
307,-1217.2074831173627,-1315.135786757942,-953.0501509908764,-1015.7860395497422,-1105.3760812938942,-1121.3111083419635,131.50310692713794
308,-1226.1398489040428,-788.0301395076451,-1533.5177222305347,-1015.4880178048912,-951.2904397911075,-1102.8932336476441,257.0560348455077
309,-1012.6564868103773,-994.6879838791497,-1008.9901564618042,-1391.4152989460981,-889.5517581720258,-1059.460336853891,172.04436588561697
310,-1164.5223407055635,-992.8883895649221,-820.9580647228776,-815.5718511267982,-1091.3424911649988,-977.0566274570322,140.64095509686487
311,-1051.2384174168394,-1147.3692308391696,-932.4814531871519,-813.663702715014,-950.6677363058978,-979.0841080928146,113.02153337919928
312,-1121.0786037190117,-1001.2306999873452,-1325.6791317989191,-1069.1616804728167,-1150.9377359138125,-1133.617570378381,108.65146330335895
313,-1273.6136284066,-620.0660853831151,-1376.0549549648044,-967.2910956097255,-936.1636729433707,-1034.6378874615232,268.2452456685947
314,-1014.7772915360537,-728.6476067135048,-1318.6702368699816,-700.3222396294294,-989.9476246112737,-950.4729998720486,224.96417544023626
315,-1119.371823263609,-893.3858860657945,-1025.1700698149684,-973.4272366779551,-939.026617623331,-990.0763266891315,77.69324622238557
316,-1280.4334628088518,-1203.6254038014408,-988.0393376096018,-1182.1861434104237,-1058.8955814215417,-1142.635985810372,105.05679197685635
317,-950.9200565894951,-1097.2581219854374,-1309.4767981074856,-762.1815058441455,-734.0920825323598,-970.7857130117848,214.77483819924555
318,-841.2997249835807,-939.8858882738864,-782.5250082629381,-810.8692762777732,-1095.166818654919,-893.9493432906195,113.74383573282476
319,-1152.750892476837,-1169.768793984067,-1253.2281985743327,-661.3211696338814,-1043.8280682777988,-1056.1794245893834,208.38541699823
320,-895.0124542762427,-998.998665053798,-1395.7438803850405,-1417.0878120454086,-1111.2740729351376,-1163.6233769391256,209.81788348497201
321,-1368.0062170785889,-726.6184113194445,-1139.6364203060061,-1022.8735278437077,-1104.0272374067542,-1072.2323627909004,207.3266465944937
322,-1323.646913208785,-837.9584387486601,-930.2484829535517,-1033.3251570982568,-1207.3327839864148,-1066.5023551991337,177.68213152067352
323,-847.9356929134517,-993.4027997717911,-1454.1248580182619,-1130.9709137435598,-1097.1175196469012,-1104.7103568187931,200.5793418845839
324,-1424.7439810373328,-782.8933254723399,-1110.0344780579103,-907.4145467525789,-1048.7237360635706,-1054.7620134767465,217.07234827230494
325,-951.245635539933,-1044.6455725205803,-1158.8187069196292,-1178.9757141242935,-1728.594720892199,-1212.456069999327,270.8461784953614
326,-1321.00589457974,-620.2009203334434,-1623.31536891475,-707.8182230711825,-1257.178429425483,-1105.9037672649197,382.4256973903196
327,-1106.7014282323785,-829.5394746650927,-987.6066537371279,-709.4866752683378,-782.9450083654119,-883.2558480536698,144.19463005789746
328,-1330.933157326203,-1262.8802794244762,-1160.894975603124,-1073.5354488227676,-1043.6516591840261,-1174.3791040721194,109.3458357694695
329,-739.2186326046904,-1162.77092876242,-1103.3802693189114,-516.3936252093522,-765.9807059397689,-857.5488323670285,241.81284368114763
330,-1009.3930608029502,-735.0638520496008,-1197.8513590241778,-452.7873509242696,-1413.8250728792857,-961.7841391360568,338.47161372674105
331,-1264.1206409201134,-1152.9771555550722,-1424.061968345146,-1327.0379279072688,-1454.0658626775037,-1324.4527110810209,109.33625325422084
332,-1637.479544479541,-1008.6211408677499,-768.6100353674032,-826.3274636320066,-1040.6978728892577,-1056.3472114471915,308.52527772913794
333,-1430.5028037979912,-840.1540504677456,-1304.6986356219547,-1123.811217204196,-985.9333435233625,-1137.02001012305,212.31077347562612
334,-672.206276209299,-1203.5901679005353,-925.1091185647176,-962.5359239759089,-1148.686752372006,-982.4256478044933,187.86875418350473
335,-947.8411923348694,-995.0675040848445,-1288.5853973464375,-1023.5611569148004,-1090.3743553801305,-1069.0859212122164,119.06698280500551
336,-1260.2832099190382,-623.785972200096,-1230.0950214804338,-551.4949176963655,-1149.6472367745955,-963.0612716141059,309.5017993621019
337,-794.3342007294262,-790.8686266499889,-1281.9073512524915,-672.6612380781621,-877.7811836285964,-883.5105200677332,209.64027115817214
338,-1122.396678966815,-627.1862333152828,-1453.0121129243043,-758.4877728910865,-833.2185435251484,-958.8602683245274,295.59189723780514
339,-1208.940955825987,-727.504368317104,-917.67375867957,-877.011751675153,-1155.345602640012,-977.2952874275652,179.64890644716186
340,-1216.0968871886623,-950.2148840784608,-1660.6167919366594,-816.998624054939,-1106.5422709708143,-1150.0938916459072,289.06429933942775
341,-957.8750358523104,-877.8279921114577,-1146.5518369007546,-1375.98977974629,-832.9893997962106,-1038.2468088814046,200.06234834220442
342,-1361.2180925675484,-577.0260561360435,-923.5562360319807,-819.7806801531827,-1272.7460750322757,-990.8654279842063,290.40707267474335
343,-889.2047834479309,-1093.1198051112979,-1061.2122362162434,-926.0826198411058,-1051.8569616123937,-1004.2952812457945,80.93762083197224
344,-1435.2993595487417,-685.5939990987531,-1252.2771070966037,-1021.5263920028242,-1096.849764404082,-1098.309324430201,250.3997007424185
345,-1163.9335807057407,-785.8527229032636,-1148.2785790370665,-866.9570405948036,-1159.3048981146414,-1024.865364271103,164.13827102850775
346,-897.867728672229,-998.8024968364632,-1335.8011993335626,-771.6908103777764,-1254.2264249120187,-1051.67773202641,212.88405369439522
347,-1102.6762459486215,-946.9480802579716,-1327.145543175727,-416.95480463565883,-1193.4213682579516,-997.4292084551862,315.50011245023177
348,-1166.6886163439847,-1377.2379788876958,-1122.711837039487,-653.0659351890428,-617.5152027069423,-987.4439140334305,300.3402641991635
349,-787.0068697472667,-892.9699565679048,-1238.735991704538,-610.7809561178173,-626.9765439247043,-831.2940636124462,228.9741799889215
350,-995.1640441629366,-736.1197952258794,-1370.384986114609,-975.0810407881983,-882.8459041704788,-991.9191540924205,210.1717027692029
351,-1762.184173263524,-722.3506943585675,-879.9765193897636,-768.738982014614,-1104.6387075896469,-1047.577815323223,380.92838219418144
352,-1012.8565544121693,-1211.2565390774164,-1225.906248552878,-775.3182465273613,-1209.9108165474283,-1087.0496810234506,174.6335911818118
353,-992.3291187978656,-776.1385336738452,-936.8436382477033,-930.1905900214713,-664.2260911966306,-859.9455943875031,121.41071900882164
354,-966.7813134907203,-848.7828345422806,-773.3617820436673,-712.8596168489343,-1159.1951812426744,-892.1961456336554,158.12611699951393
355,-945.617560695349,-1040.791913852069,-1290.9175984835795,-987.7188627348369,-792.3542956234718,-1011.4800462778612,162.39648186690067
356,-1212.6943449719495,-1157.1354219298094,-1280.285187961086,-665.1972891019598,-1045.8897320122423,-1072.2403951954093,217.52956628347084
357,-1270.3660979173499,-836.1404981333536,-868.1311815592254,-767.810265385736,-671.9950822663179,-882.8886250523965,205.06636815389137
358,-901.5792510352,-1429.7241307414479,-1403.1732059336941,-1018.7628352881756,-1197.5683540334944,-1190.1615554064024,207.59398790994996
359,-1005.7026165245362,-949.8955951736297,-940.4674261684438,-870.4321254063649,-879.6862569189947,-929.2368040383939,49.62495330498791
360,-843.5699956335691,-1173.9383101085755,-1054.8307172251566,-712.3075985169837,-1145.4011268646243,-986.0095496697819,179.2545852151569
361,-1058.6226901092236,-890.7047626549047,-1155.935902968476,-552.8519424293386,-1210.5036545278667,-973.7237905379619,236.85398564385412
362,-1222.523551665685,-1280.090595586558,-1450.4679688951333,-816.6448638990083,-796.8064098546943,-1113.3066779802157,261.3823209089094
363,-1262.792479614438,-878.5914032460536,-1245.325819178818,-814.2147002191228,-1002.828952438632,-1040.7506709394129,184.5024590296477
364,-946.8402105218648,-783.4121476380141,-1344.3879039124956,-1028.5499756590127,-998.8061186694542,-1020.3992712801683,182.79779237634767
365,-1008.3787472175106,-1041.6411237384525,-1557.6844183864525,-754.3859163355414,-1054.661007932555,-1083.3502427221024,261.30208042629107
366,-1268.7964000543186,-692.0189463721117,-995.0800073933617,-872.9558534171293,-1162.5883147819734,-998.2879044037788,204.78699144775473
367,-788.8221604616039,-1273.7442971029905,-834.2747337807124,-1113.9367149567854,-737.6013371452957,-949.6758486894774,207.92735088459497
368,-887.9178440420615,-1054.5473038716782,-1297.0992083563651,-720.2103230436326,-831.2080086634385,-958.1965375954353,200.9184461295123
369,-847.3817193063821,-1052.4936648260118,-979.9742334741187,-966.801879264935,-928.4802110189996,-955.0263415780895,67.16100274811873
370,-1173.148532196726,-732.4423715979251,-1137.9474325713604,-712.8361776423792,-1305.0601673229376,-1012.2869362662656,243.050165774531
371,-1540.1560427821457,-945.3944043447786,-942.1326025473119,-1018.3418768626275,-1483.9558913117469,-1185.9961635697223,268.20731615218597
372,-1378.2176046891461,-1106.6725287716126,-1241.3036644772326,-1178.0462140364727,-988.4743439139493,-1178.5428711776826,130.46114687564955
373,-1111.0947355665428,-947.1039245888285,-1435.6419730730695,-883.4176905976648,-951.7671201678685,-1065.805088798795,199.5947197552569
374,-1222.2190513322903,-879.6119397272369,-1595.638763691177,-927.8542870045786,-1099.4503117827924,-1144.954870707615,256.39653833498636
375,-1112.5503013088119,-895.2709243672214,-1297.2993572090145,-656.978520682643,-1011.3129339516051,-994.6824075038592,214.32358302453798
376,-1329.8933831255624,-1102.0925283111908,-1226.481120228638,-759.0575985697038,-1166.4952303700866,-1116.8039721210364,193.9609699984748
377,-1163.1110908046614,-890.4595071544458,-1558.9438357680012,-1022.1575612476212,-1277.2782805370707,-1182.39005510236,228.93933713375105
378,-1121.903294778641,-1154.0718677332925,-877.9785530420054,-1086.050643121856,-1007.7009005970837,-1049.5410518545757,98.67139928047895
379,-894.5640202379112,-898.7331718346367,-769.5805982178814,-876.6079058925773,-1317.6048886853591,-951.418116973673,189.08320625895368
380,-1219.1111688712995,-620.3691535573327,-1051.0115209140668,-1068.6125218238512,-1058.8303721450195,-1003.5869474623139,201.412918671148
381,-1106.618833421444,-900.5528205682124,-1086.46600031616,-804.9756884998751,-890.3041429079433,-957.783497142727,118.22874770505683
382,-903.9475101497522,-1052.0920134603355,-894.4502346998239,-1232.1286689023132,-1101.0940090154847,-1036.7424872455417,126.83381045127089
383,-1382.837692725734,-725.7551358100843,-1302.7297419779827,-462.733875006633,-1048.4735221988444,-984.5059935438555,347.3397447524829
384,-691.392715774067,-1110.3678991481372,-1329.8487091065854,-1480.1626204769416,-1357.9974453997315,-1193.9538779810925,278.15372693367044
385,-688.7426572402156,-945.2143877358736,-867.9121458930109,-710.4034254137264,-983.6960638421342,-839.1937360249922,120.14035093503739
386,-1053.4687696930216,-792.0358115168642,-1195.550605094845,-871.0543187025287,-1185.2843016461786,-1019.4787613306877,163.345157640982
387,-785.3741711275247,-992.553376704163,-872.915610596865,-934.8549299487424,-1194.576835358139,-956.0549847470868,137.63600098066826
388,-1059.985408958772,-886.4258169607747,-1769.8428701077526,-934.6704927104313,-618.3626174864648,-1053.857441244839,385.89306948013314
389,-1344.1393887771367,-1378.6252105780839,-1191.6093798279517,-770.9218006062008,-618.2392983140941,-1060.7070156206935,309.2877202517477
390,-1015.68148739849,-898.7144576789495,-1071.3459767514796,-677.3358866835345,-1039.0575043585027,-940.4270625741913,143.8665095359165
391,-1005.017460190824,-1053.2273013799831,-1243.061211257598,-1028.2635290949843,-930.1902000300976,-1051.9519403906975,104.03296365471924
392,-1690.6362141868806,-1047.3392952054553,-999.3201726492258,-1029.5196388958348,-1121.7434308211186,-1177.711750351703,259.61717676050245
393,-733.6691741848887,-1217.268228527698,-1391.7609056199005,-1047.1828220563125,-1137.8222018770625,-1105.5406664531724,217.78026344441236
394,-1473.8164074134052,-896.017806529739,-1227.083931803095,-1252.8877694261487,-1091.593631438224,-1188.2799093221224,190.77546621608687
395,-1161.6153213286238,-678.8440699352785,-1174.3923763618184,-671.3394074603938,-1114.5930805927878,-960.1568511357804,233.61734571223997
396,-1055.0580807172873,-1103.6731045257015,-976.545422675114,-818.4524372570779,-1040.6168361893199,-998.8691762729001,98.92671343997418
397,-1117.5880526295264,-1217.3241544913537,-864.5247846417441,-673.6577850859878,-1232.3086726101744,-1021.0806898917574,218.01598812760233
398,-1011.557351804634,-836.847450365322,-1077.7970253128947,-965.3776999815697,-1353.8473422388577,-1049.0853739406555,171.56018161226507
399,-1111.0346416773111,-964.2888111787959,-924.758434096542,-1077.2486353030324,-1037.0309127952062,-1022.8722870101776,69.26500774891225
400,-1323.5825472551687,-1376.031973512715,-1066.4059357342858,-1182.5633638032257,-838.6022773453942,-1157.437219530158,192.85314335372559
401,-1165.3828601835557,-1333.0878799804575,-1234.1368195152158,-660.181313397154,-726.8015938261498,-1023.9180933805067,275.8161740836429
402,-1057.4400419498988,-952.8181241652771,-1069.4628254632357,-775.1979652918673,-725.9610998177395,-916.1760113376037,142.0222096669933
403,-1003.8987940964145,-735.1442890061138,-1183.0787700780247,-1024.5301508318068,-888.0003539778822,-966.9304715980485,149.23757218612135
404,-1379.0479311216054,-835.6124309698951,-1026.3036197003466,-982.2300400509022,-826.1554322003217,-1009.8698908086142,200.72026248274835
405,-1056.2083124536796,-640.190471332622,-1376.601474864645,-928.4660888630448,-1196.7976955103652,-1039.6528086048713,249.17289155460895
406,-727.5363799525601,-681.2651375745281,-1322.130729939144,-975.2802964495156,-727.8304661604404,-886.8086020152377,240.92422043091
407,-1071.32130700336,-792.2364144161565,-1171.4636104968533,-1461.6262638950031,-1089.8681859270225,-1117.3031563476793,214.48876519098704
408,-957.0924098498776,-837.7086403199296,-1081.6424127334612,-1179.785083704631,-1129.3967063145753,-1037.125050584495,124.11274495350813
409,-1550.5625440940362,-834.5144057355394,-1597.1231752525853,-624.5566600219357,-1180.0312666357722,-1157.3576103479738,383.8287519507443
410,-903.445805232946,-632.6270041617439,-1448.399301343317,-976.6063897849511,-1185.427098443093,-1029.3011197932103,274.22080729722245
411,-1389.164945396612,-726.2992248061443,-1392.05982287356,-762.5178986762864,-726.547815468132,-999.3179414441471,319.7636293995683
412,-1116.8399057458562,-1055.510608128204,-1032.320776505058,-878.2711326076104,-1134.4218409232133,-1043.4728527819884,90.79132955536113
413,-955.044938157278,-1009.0676596750174,-942.6574097935645,-1026.9992911074446,-1348.512963566647,-1056.4564524599903,149.4288760991823
414,-1119.7511612551887,-1103.1552860378604,-1137.532739823331,-772.1053927392102,-941.0643804518356,-1014.7217920614852,140.15870407891094
415,-1329.9557095995567,-884.7719884881197,-1195.0520576590354,-659.9671873138074,-976.7776525893337,-1009.3049191299706,234.91370911627158
416,-1057.6894663687915,-945.9652787836926,-1288.8523547834052,-1025.8778588745336,-1188.8351499221733,-1101.4440217465194,122.1126022786156
417,-999.5480189291419,-1039.595719627775,-1173.1625888455467,-726.091189997595,-1023.1109625631585,-992.3016959926433,146.16233498408712
418,-787.7504471285841,-832.3824063319622,-1337.9132629018143,-663.1678152412748,-822.1652352623687,-888.6758333732007,232.57114073289404
