episode,seed_0,seed_1,seed_2,seed_3,seed_4,mean,std
185,-4155.835513016823,-4302.834069890421,-3265.5173662648745,-3727.6464387517203,-3364.845696511512,-3763.3358168870705,413.0389071223471
186,-3406.0368479742347,-3350.9086418370266,-3485.819654444253,-3608.442845416646,-3366.2907664154723,-3443.4997512175264,94.79979801981739
187,-3614.2290298850367,-4102.746647354846,-3499.109434035923,-3982.389080066268,-3822.221667050053,-3804.139171678426,223.77463386685358
188,-3923.023576936348,-3535.57767036156,-4059.527291364132,-3589.5430904652517,-3838.7622857887272,-3789.286782983204,198.81103809028093
189,-3514.2109290908206,-4276.738130965161,-3777.6555212715807,-3979.2430167627463,-3703.3115992584108,-3850.231839469744,260.1209071607038
190,-4201.668236964683,-3806.6072938171055,-3951.0496351426327,-4029.2016419339247,-3673.4490659174553,-3932.3951747551605,181.71578978434945
191,-4185.202522697876,-4351.0100151895695,-3848.925001710554,-3682.250096314856,-3486.9421214339845,-3910.865951469368,317.7422399677035
192,-4130.6516613623435,-2913.968690852458,-3683.4158030423837,-3665.637049081151,-3547.047850066453,-3588.144210880958,391.30491761566236
193,-4408.465664390389,-3809.5535333809084,-3990.71185383604,-4266.234663552611,-4118.454489860817,-4118.684041004153,208.6543455538478
194,-4166.671646354051,-3845.592740686571,-3120.1384297977665,-3742.7825411411104,-3441.4297438124345,-3663.3230203583867,356.98236126791033
195,-3716.06462120176,-3641.5193891064923,-3970.380088709016,-3855.962951886974,-3532.6751703146456,-3743.320444243778,154.73989971450126
196,-4349.533684197087,-3813.1376391883596,-3839.9635858132892,-3565.4736782677674,-3540.849910566286,-3821.791699606558,291.0477381467732
197,-3826.8594789055296,-3893.2146580121903,-3324.251585464799,-3866.1235200547817,-3589.7499737847425,-3700.039843244408,216.50135645907773
198,-3521.8158790502657,-3599.679538059835,-3556.4583259456804,-3354.8819452523926,-3618.1820819813856,-3530.203554057912,93.87701143697015
199,-4149.263998244232,-3711.718703275157,-3540.690232153012,-3449.7013171543904,-3787.0580608147043,-3727.686462328299,242.38436660068993
200,-3792.6169659488382,-3605.2754821836434,-3680.7356006821856,-4045.50333734057,-3626.115140190791,-3750.049305269205,161.38687528484664
201,-3600.528519585825,-3787.565335724499,-3547.33408744411,-4067.7385454505966,-3758.483261187847,-3752.329949878576,182.11477461791492
202,-3635.410196045686,-3746.2985814624585,-3629.3096489061604,-4231.435242732633,-3873.4578159793323,-3823.1822970252533,222.68999384731495
203,-4043.873745265265,-3837.3507248698115,-3555.3302958002296,-3378.8220921422585,-4001.6675644559286,-3763.408884506699,257.7203260850803
204,-3468.8238185663026,-3483.6548018686103,-3515.4281056169334,-4250.420246064071,-3841.219313969736,-3711.9092572171307,302.1624217836911
