episode,seed_0,seed_1,seed_2,seed_3,seed_4,mean,std
168,-76.51571646418166,-20.196198801562364,-26.626402741780687,-19.40937387842569,-19.877021996509484,-32.52494277649198,22.153857089719722
169,-20.94242944166979,-73.19768878614488,-24.135643718361663,-17.43200997605645,-76.09794417489971,-42.361143219426495,26.463016069299414
170,-21.614089989521787,-19.387092241754356,-129.92143192834737,-70.44968284197317,-184.70312961083147,-85.21508532248563,64.02024175829911
171,-132.97135348772704,-16.490935716684387,-72.75300171100398,-17.838446501119158,-24.18859348174482,-52.84846617965589,45.132753976726185
172,-19.05004746480585,-19.035746793600186,-77.17201679427532,-72.20095868337789,-20.383123243171898,-41.56837859584623,27.090898076676858
173,-19.999893524190956,-19.663801183055206,-27.651496210786206,-71.32493997715386,-74.50409451894211,-42.62884508282567,24.912972757160606
174,-73.71006407206328,-76.49482669114536,-21.765147215195817,-19.776810159177618,-24.121838490686553,-43.173737325653725,26.120800248979258
175,-22.634716710955423,-19.91512942745859,-23.830441588541614,-73.28392248561151,-132.01306465915857,-54.33545497434513,43.61904842207675
176,-21.765489586020138,-20.994257796836393,-26.209531718183822,-73.22041623587168,-25.41633258111561,-33.521205583605536,19.95143176306958
177,-20.34065625767148,-22.213726200906205,-26.985806738715453,-73.79497700789182,-24.473306372468027,-33.56169451553059,20.239221114894026
178,-75.789652760694,-23.463364772215794,-21.805218976679836,-73.18808261213736,-22.52746804272055,-43.354757432889514,25.43963765140921
179,-23.355122136696316,-18.8063652326937,-73.45289134543457,-74.59616644485273,-183.2702693673693,-74.69616290540932,59.24434870700956
180,-19.37268645774541,-22.251713103586003,-21.261357927604994,-73.20255493969255,-73.07516740680447,-41.832695967086686,25.578142776275985
181,-78.56360361987842,-71.40827266431535,-23.03964867604883,-21.268967717105454,-18.04710214496137,-42.465518964461886,26.697086016024002
182,-125.11479210723941,-72.6366268223022,-76.3651332330581,-23.0153285173866,-23.239973324117816,-64.07437080082083,38.21936962621539
183,-23.31069956804243,-19.87879050872406,-21.08724600776566,-18.072081929823238,-73.979992538104,-31.26576211049188,21.424878109805526
184,-74.4595948422329,-236.01885741799634,-129.76860301252032,-72.12770673650563,-22.108977321405487,-106.89674786613213,73.00090695912718
185,-22.084967404830515,-19.299091167641073,-26.5964947171099,-18.749578944838827,-18.612087942546047,-21.06844403539327,3.0375679164068874
186,-24.992335801203037,-19.130438295958918,-28.77766414574053,-19.360712721813854,-183.7431489842192,-55.20085998978711,64.37305608646184
187,-76.84841890905209,-74.04266362222567,-23.92774574660408,-76.70657821159674,-22.66661405440055,-54.83840410877582,25.775780295639137
